Concept MoodTag1 MoodTag2 Semantic1 Semantic2 Semantic3 Semantic4 Semantic5
swinburne surprising admirable poet sexton butler dante stevens
symons surprising admirable poet sexton butler dante stevens
tate surprising admirable drama_critic ciardi taylor poet sexton
taylor surprising admirable drama_critic ciardi tate berg handel
tchaikovsky surprising admirable berg handel maestro old_master laban
teasdale surprising admirable poet sexton butler dante stevens
tennyson surprising admirable poet sexton butler dante stevens
thorpe surprising admirable comer zaharias connors circus_acrobat football_hero
titian surprising admirable old_master maestro berg handel laban
tolstoy surprising admirable poet sexton butler dante stevens
tutankhamen surprising admirable frederick_i george catherine_i edward darius_iii
vega surprising admirable poet sexton butler dante corneille
villon surprising admirable poet sexton butler dante stevens
virchow surprising admirable etiologist charcot chiropodist prosthodontist simpson
walpole surprising admirable statesman god count duke cavalier
warren surprising admirable poet sexton butler dante stevens
wittgenstein surprising admirable mentor sage thinker diviner esthetician
wylie surprising admirable poet sexton butler dante stevens
zaharias surprising admirable comer thorpe connors circus_acrobat football_hero
bandwagon_effect surprising admirable phenomenon lode good_weather foreplay perversion
aberration surprising admirable good_weather lode phenomenon foreplay perversion
metagenesis surprising admirable lode good_weather phenomenon foreplay perversion
high_wind surprising admirable good_weather lode phenomenon foreplay perversion
fair_weather surprising admirable good_weather lode phenomenon foreplay perversion
serendipity surprising admirable good_luck luck phenomenon lode good_weather
angular_velocity joyful interesting peculiar_velocity nyquist_rate borderline_intelligence hospital_occupancy odds
interreflection surprising admirable good_weather lode phenomenon foreplay perversion
elf joyful interesting big_bang good_weather lode phenomenon foreplay
pleomorphism surprising admirable lode good_weather phenomenon foreplay perversion
ascoma surprising admirable perithecium shoot bud natural_object down
pot_plant surprising admirable pipal composite fever_tree california_nutmeg red_ginger
bryophyta joyful interesting platyhelminthes pogonophora annelida sipuncula nemertea
hornwort surprising admirable cannon_fodder ally brick poet worthy
basidiospore surprising admirable oospore bud shoot natural_object down
oospore surprising admirable basidiospore bud shoot natural_object down
sporocarp surprising admirable bud shoot natural_object down marginal_placentation
stipule surprising admirable shoot bud natural_object down bipinnate_leaf
catha joyful interesting thujopsis cordaites gracula cebuella cnicus
mahuang surprising admirable pipal composite mule_fat pinwheel lady-of-the-night
dioon surprising admirable composite pipal french_marigold rattlesnake_orchid fringed_pink
cordaites joyful interesting catha thujopsis gracula cebuella cnicus
parry's_pinyon surprising admirable pipal composite sierra_lodgepole_pine california_nutmeg wollemi_pine
sierra_lodgepole_pine surprising admirable pipal composite parry's_pinyon california_nutmeg wollemi_pine
cedar_of_lebanon surprising admirable pipal composite california_nutmeg sierra_lodgepole_pine parry's_pinyon
western_hemlock surprising admirable pipal composite california_nutmeg sierra_lodgepole_pine parry's_pinyon
douglas_fir joyful interesting myrrh incense_wood cigar-box_cedar pencil_cedar matchwood
cathaya surprising admirable pipal composite california_nutmeg sierra_lodgepole_pine parry's_pinyon
chilean_cedar surprising admirable pahautea japanese_cedar pipal composite california_nutmeg
japanese_cedar surprising admirable pahautea chilean_cedar pipal composite california_nutmeg
pencil_cedar joyful interesting myrrh incense_wood douglas_fir cigar-box_cedar matchwood
pahautea surprising admirable chilean_cedar japanese_cedar pipal composite california_nutmeg
thujopsis joyful interesting catha cordaites gracula cebuella cnicus
wollemi_pine surprising admirable pipal composite california_nutmeg sierra_lodgepole_pine parry's_pinyon
california_nutmeg surprising admirable pipal composite sierra_lodgepole_pine parry's_pinyon wollemi_pine
celery_pine surprising admirable pipal composite california_nutmeg sierra_lodgepole_pine parry's_pinyon
parasite_yew surprising admirable hemiparasite sticktight cannon_fodder ally brick
apetalous_flower surprising admirable bud shoot natural_object down marginal_placentation
carpophore surprising admirable shoot bud natural_object down cane
petiolule surprising admirable shoot bud natural_object down cane
orthotropous_ovule surprising admirable bud shoot natural_object down marginal_placentation
marginal_placentation surprising admirable bud shoot natural_object down apetalous_flower
ceratophyllum joyful interesting cnicus arnoseris urtica marrubium dimocarpus
cassia surprising admirable pipal composite rewa-rewa bunchberry dogwood
lightwood surprising admirable pipal composite fever_tree california_nutmeg manila_tamarind
manila_tamarind surprising admirable pipal composite fever_tree california_nutmeg sierra_lodgepole_pine
pink_calla surprising admirable composite pipal french_marigold rattlesnake_orchid fringed_pink
caryophyllales joyful interesting spirochaetales octopoda scorpionida anseres branchiura
japanese_pink surprising admirable fringed_pink cottage_pink composite pipal french_marigold
cottage_pink surprising admirable fringed_pink japanese_pink composite pipal french_marigold
fringed_pink surprising admirable japanese_pink cottage_pink composite pipal french_marigold
american_wormseed surprising admirable pipal composite red_ginger rock_cress miterwort
hedgehog_cactus surprising admirable pipal composite fever_tree california_nutmeg red_ginger
great_ragweed surprising admirable pipal composite fever_tree california_nutmeg red_ginger
arnoseris joyful interesting cnicus marrubium kolkwitzia sambucus ceratophyllum
mule_fat surprising admirable pipal composite pinwheel lady-of-the-night lomatia
indian_plantain surprising admirable pipal composite red_ginger rock_cress miterwort
cnicus joyful interesting arnoseris marrubium kolkwitzia sambucus ceratophyllum
new_zealand_daisybush surprising admirable pipal composite mule_fat pinwheel lady-of-the-night
french_marigold surprising admirable composite pipal rattlesnake_orchid fringed_pink japanese_pink
anoectochilus joyful interesting burmannia typha gracula cebuella cnicus
calypso surprising admirable rattlesnake_orchid swan_orchid foxtail_orchid coelogyne cattleya
cattleya surprising admirable rattlesnake_orchid swan_orchid foxtail_orchid coelogyne calypso
coelogyne surprising admirable rattlesnake_orchid swan_orchid foxtail_orchid cattleya calypso
swan_orchid surprising admirable rattlesnake_orchid foxtail_orchid coelogyne cattleya calypso
rattlesnake_orchid surprising admirable swan_orchid foxtail_orchid coelogyne cattleya calypso
foxtail_orchid surprising admirable rattlesnake_orchid swan_orchid coelogyne cattleya calypso
burmannia joyful interesting typha anoectochilus gracula cebuella cnicus
sword_grass surprising admirable pipal composite noble_cane sweet_corn common_wheat
teff surprising admirable pipal composite noble_cane sweet_corn sword_grass
noble_cane surprising admirable pipal composite sweet_corn sword_grass common_wheat
common_wheat surprising admirable pipal composite sweet_corn noble_cane sword_grass
sweet_corn surprising admirable pipal composite common_wheat noble_cane sword_grass
typha joyful interesting burmannia anoectochilus gracula cebuella cnicus
cardinal_flower surprising admirable pipal composite red_ginger rock_cress miterwort
rewa-rewa surprising admirable pipal composite bunchberry cassia dogwood
lomatia surprising admirable pipal composite mule_fat pinwheel lady-of-the-night
heartleaf_manzanita surprising admirable pipal composite mule_fat pinwheel lady-of-the-night
california_white_oak surprising admirable pipal composite chestnut_oak red_oak fever_tree
hop_hornbeam surprising admirable pipal composite fever_tree california_nutmeg manila_tamarind
fringed_gentian surprising admirable composite pipal french_marigold rattlesnake_orchid fringed_pink
green_ash surprising admirable pipal composite fever_tree california_nutmeg manila_tamarind
myrtaceae joyful interesting labiatae rhinolophidae gelechiidae xylariaceae comatulidae
red_ginger surprising admirable pipal composite rock_cress miterwort venus's_flytrap
granadilla surprising admirable banana_passion_fruit pipal composite garden_pea honey_plant
banana_passion_fruit surprising admirable granadilla pipal composite garden_pea honey_plant
urtica joyful interesting cnicus ceratophyllum arnoseris marrubium dimocarpus
pipal surprising admirable composite child laban superior friend
huntingdon_elm surprising admirable pipal composite fever_tree california_nutmeg manila_tamarind
colicroot surprising admirable common_grape_hyacinth brodiaea pipal composite fever_tree
brodiaea surprising admirable colicroot common_grape_hyacinth pipal composite fever_tree
common_grape_hyacinth surprising admirable colicroot brodiaea pipal composite fever_tree
butcher's_broom surprising admirable pipal composite mule_fat pinwheel lady-of-the-night
dracaena surprising admirable pipal composite fever_tree california_nutmeg red_ginger
physostigmine joyful interesting pseudoephedrine caffeine myrrh bitumen linen
honduras_rosewood surprising admirable pipal composite fever_tree california_nutmeg manila_tamarind
garden_pea surprising admirable pipal composite red_ginger rock_cress miterwort
coral_bush surprising admirable pipal composite mule_fat pinwheel lady-of-the-night
bassine joyful interesting lint cashmere myofibril paraphysis linen
fishtail_palm surprising admirable carnauba cabbage_palm oil_palm babassu feather_palm
cabbage_palm surprising admirable carnauba oil_palm babassu feather_palm miniature_fan_palm
raffia_palm surprising admirable carnauba cabbage_palm oil_palm babassu feather_palm
miniature_fan_palm surprising admirable carnauba cabbage_palm oil_palm babassu feather_palm
hydrocharitaceae joyful interesting rhinolophidae gelechiidae xylariaceae comatulidae phalaropidae
garden_strawberry surprising admirable pipal composite red_ginger rock_cress miterwort
kolkwitzia joyful interesting cnicus arnoseris marrubium sambucus ceratophyllum
sambucus joyful interesting cnicus arnoseris marrubium kolkwitzia ceratophyllum
myrrh interesting joyful bitumen waste down mineral calf
incense_wood joyful interesting myrrh douglas_fir cigar-box_cedar pencil_cedar matchwood
honduras_mahogany surprising admirable pipal composite fever_tree california_nutmeg manila_tamarind
cigar-box_cedar joyful interesting myrrh incense_wood douglas_fir pencil_cedar matchwood
turreae surprising admirable pipal composite fever_tree california_nutmeg manila_tamarind
dimocarpus joyful interesting cnicus ceratophyllum arnoseris urtica marrubium
venus's_flytrap surprising admirable pipal composite red_ginger rock_cress miterwort
pinwheel surprising admirable burdock pipal composite mule_fat lady-of-the-night
miterwort surprising admirable pipal composite red_ginger rock_cress venus's_flytrap
parnassia surprising admirable cattail water_chestnut pipal composite fever_tree
baby_blue-eyes surprising admirable pipal composite red_ginger rock_cress miterwort
labiatae joyful interesting myrtaceae rhinolophidae gelechiidae xylariaceae comatulidae
marrubium joyful interesting cnicus arnoseris kolkwitzia sambucus ceratophyllum
mexican_mint surprising admirable pipal composite red_ginger rock_cress miterwort
lady-of-the-night surprising admirable pipal composite mule_fat pinwheel lomatia
celery surprising admirable pipal composite red_ginger rock_cress miterwort
parsnip surprising admirable pipal composite red_ginger rock_cress miterwort
hamburg_parsley surprising admirable pipal composite red_ginger rock_cress miterwort
common_valerian surprising admirable composite pipal french_marigold rattlesnake_orchid fringed_pink
trichomanes joyful interesting todea phlebodium gracula cebuella cnicus
todea joyful interesting trichomanes phlebodium gracula cebuella cnicus
floating-moss surprising admirable boston_fern oleander_fern adder's_tongue alpine_lady_fern bamboo_fern
adder's_tongue surprising admirable boston_fern floating-moss oleander_fern alpine_lady_fern bamboo_fern
perithecium surprising admirable ascoma shoot bud natural_object down
sphaeriaceae joyful interesting xylariaceae sphaerobolaceae peronosporaceae lepiotaceae pucciniaceae
claviceps joyful interesting cercospora volvariella polyporus phallus genus_verticillium
xylariaceae joyful interesting sphaerobolaceae sphaeriaceae peronosporaceae lepiotaceae pucciniaceae
earthball surprising admirable tricholoma_pessundatum tricholoma_pardinum death_cap boletus_pulcherrimus morchella_crassipes
cellular_slime_mold surprising admirable tricholoma_pessundatum earthball tricholoma_pardinum death_cap boletus_pulcherrimus
pond-scum_parasite surprising admirable tricholoma_pessundatum earthball tricholoma_pardinum death_cap boletus_pulcherrimus
synchytrium joyful interesting cercospora volvariella polyporus phallus claviceps
peronosporaceae joyful interesting xylariaceae sphaerobolaceae sphaeriaceae lepiotaceae pucciniaceae
downy_mildew surprising admirable tricholoma_pessundatum earthball tricholoma_pardinum death_cap boletus_pulcherrimus
cladonia joyful interesting cercospora volvariella polyporus phallus claviceps
eumycota joyful interesting platyhelminthes bryophyta pogonophora annelida sipuncula
death_cap surprising admirable tricholoma_pessundatum tricholoma_pardinum morchella_crassipes nameko cortinarius_violaceus
chanterelle surprising admirable tricholoma_pessundatum tricholoma_pardinum death_cap morchella_crassipes nameko
nameko surprising admirable tricholoma_pessundatum tricholoma_pardinum death_cap morchella_crassipes cortinarius_violaceus
lepiotaceae joyful interesting xylariaceae sphaerobolaceae sphaeriaceae peronosporaceae pucciniaceae
genus_chlorophyllum joyful interesting cercospora volvariella polyporus phallus claviceps
tricholoma_pessundatum surprising admirable tricholoma_pardinum death_cap morchella_crassipes nameko cortinarius_violaceus
tricholoma_sejunctum surprising admirable tricholoma_pessundatum tricholoma_pardinum death_cap morchella_crassipes nameko
tricholoma_pardinum surprising admirable tricholoma_pessundatum death_cap morchella_crassipes nameko cortinarius_violaceus
pluteus_aurantiorugosus surprising admirable tricholoma_pessundatum tricholoma_pardinum death_cap morchella_crassipes nameko
volvariella joyful interesting cercospora polyporus phallus claviceps genus_verticillium
clitocybe_inornata surprising admirable tricholoma_pessundatum tricholoma_pardinum death_cap morchella_crassipes nameko
morchella_crassipes surprising admirable tricholoma_pessundatum tricholoma_pardinum death_cap nameko cortinarius_violaceus
phallus joyful interesting cercospora volvariella polyporus claviceps genus_verticillium
sphaerobolaceae joyful interesting xylariaceae sphaeriaceae peronosporaceae lepiotaceae pucciniaceae
polyporus joyful interesting cercospora volvariella phallus claviceps genus_verticillium
boletus_pulcherrimus surprising admirable tricholoma_pessundatum earthball tricholoma_pardinum death_cap morchella_crassipes
tremella_reticulata surprising admirable tricholoma_pessundatum earthball tricholoma_pardinum death_cap boletus_pulcherrimus
pucciniaceae joyful interesting xylariaceae sphaerobolaceae sphaeriaceae peronosporaceae lepiotaceae
waxycap surprising admirable tricholoma_pessundatum tricholoma_pardinum death_cap morchella_crassipes nameko
cortinarius_violaceus surprising admirable tricholoma_pessundatum tricholoma_pardinum death_cap morchella_crassipes nameko
genus_verticillium joyful interesting cercospora volvariella polyporus phallus claviceps
cercospora joyful interesting volvariella polyporus phallus claviceps genus_verticillium
bedder surprising admirable pipal composite fever_tree california_nutmeg red_ginger
spine surprising admirable horn hand skeletal_muscle angel need
sporophyll surprising admirable shoot bud natural_object down bipinnate_leaf
paraphysis joyful interesting myofibril lint cashmere bassine linen
sorus surprising admirable bud shoot natural_object down marginal_placentation
midrib surprising admirable shoot bud natural_object down microglia
cirrus surprising admirable shoot bud natural_object down bipinnate_leaf
arborescent_plant surprising admirable pipal composite fever_tree california_nutmeg manila_tamarind
fever_tree surprising admirable pipal composite california_nutmeg manila_tamarind sierra_lodgepole_pine
ming_tree surprising admirable pipal composite fever_tree california_nutmeg manila_tamarind
hemiparasite surprising admirable parasite_yew sticktight cannon_fodder ally brick
autophyte surprising admirable pipal composite fever_tree california_nutmeg red_ginger
cladode surprising admirable shoot bud natural_object down cane
petiole surprising admirable phyllode shoot bud natural_object down
phyllode surprising admirable petiole shoot bud natural_object down
amplexicaul_leaf surprising admirable shoot bud natural_object down bipinnate_leaf
frond surprising admirable shoot bud natural_object down bipinnate_leaf
involucre surprising admirable down shoot natural_object bud cassia_bark
trifoliolate_leaf surprising admirable bipinnate_leaf pinnate_leaf palmate_leaf odd-pinnate_leaf even-pinnate_leaf
quinquefoliate_leaf surprising admirable bipinnate_leaf trifoliolate_leaf pinnate_leaf palmate_leaf odd-pinnate_leaf
palmate_leaf surprising admirable bipinnate_leaf trifoliolate_leaf pinnate_leaf odd-pinnate_leaf even-pinnate_leaf
pinnate_leaf surprising admirable bipinnate_leaf trifoliolate_leaf palmate_leaf odd-pinnate_leaf even-pinnate_leaf
bijugate_leaf surprising admirable bipinnate_leaf trifoliolate_leaf pinnate_leaf palmate_leaf odd-pinnate_leaf
decompound_leaf surprising admirable bipinnate_leaf trifoliolate_leaf pinnate_leaf palmate_leaf odd-pinnate_leaf
cordate_leaf surprising admirable ensiform_leaf spatulate_leaf hastate_leaf obtuse_leaf perfoliate_leaf
cuneate_leaf surprising admirable ensiform_leaf cordate_leaf spatulate_leaf hastate_leaf obtuse_leaf
ensiform_leaf surprising admirable cordate_leaf spatulate_leaf hastate_leaf obtuse_leaf perfoliate_leaf
linear_leaf surprising admirable ensiform_leaf cordate_leaf spatulate_leaf hastate_leaf obtuse_leaf
obtuse_leaf surprising admirable ensiform_leaf cordate_leaf spatulate_leaf hastate_leaf perfoliate_leaf
oblanceolate_leaf surprising admirable ensiform_leaf cordate_leaf spatulate_leaf hastate_leaf obtuse_leaf
peltate_leaf surprising admirable ensiform_leaf cordate_leaf spatulate_leaf hastate_leaf obtuse_leaf
perfoliate_leaf surprising admirable ensiform_leaf cordate_leaf spatulate_leaf hastate_leaf obtuse_leaf
spatulate_leaf surprising admirable ensiform_leaf cordate_leaf hastate_leaf obtuse_leaf perfoliate_leaf
bipinnate_leaf surprising admirable trifoliolate_leaf pinnate_leaf palmate_leaf odd-pinnate_leaf even-pinnate_leaf
even-pinnate_leaf surprising admirable bipinnate_leaf trifoliolate_leaf pinnate_leaf palmate_leaf odd-pinnate_leaf
odd-pinnate_leaf surprising admirable bipinnate_leaf trifoliolate_leaf pinnate_leaf palmate_leaf even-pinnate_leaf
pedate_leaf surprising admirable bipinnate_leaf trifoliolate_leaf pinnate_leaf palmate_leaf odd-pinnate_leaf
crenate_leaf surprising admirable shoot bud natural_object down bipinnate_leaf
serrate_leaf surprising admirable shoot bud natural_object down bipinnate_leaf
dentate_leaf surprising admirable denticulate_leaf shoot bud natural_object down
denticulate_leaf surprising admirable dentate_leaf shoot bud natural_object down
emarginate_leaf surprising admirable shoot bud natural_object down bipinnate_leaf
erose_leaf surprising admirable shoot bud natural_object down bipinnate_leaf
runcinate_leaf surprising admirable shoot bud natural_object down bipinnate_leaf
lobed_leaf surprising admirable shoot bud natural_object down bipinnate_leaf
parted_leaf surprising admirable shoot bud natural_object down bipinnate_leaf
prickly-edged_leaf surprising admirable shoot bud natural_object down bipinnate_leaf
withe surprising admirable shoot bud natural_object down cane
mixed_bud surprising admirable shoot bud natural_object down bipinnate_leaf
phlebodium joyful interesting trichomanes todea gracula cebuella cnicus
hart's-tongue surprising admirable boston_fern floating-moss oleander_fern adder's_tongue alpine_lady_fern
doodia surprising admirable boston_fern floating-moss oleander_fern adder's_tongue alpine_lady_fern
alpine_lady_fern surprising admirable boston_fern floating-moss oleander_fern adder's_tongue bamboo_fern
ostrich_fern surprising admirable boston_fern floating-moss oleander_fern adder's_tongue alpine_lady_fern
oleander_fern surprising admirable boston_fern floating-moss adder's_tongue alpine_lady_fern bamboo_fern
boston_fern surprising admirable floating-moss oleander_fern adder's_tongue alpine_lady_fern bamboo_fern
maidenhair surprising admirable boston_fern floating-moss oleander_fern adder's_tongue alpine_lady_fern
common_maidenhair surprising admirable boston_fern floating-moss oleander_fern adder's_tongue alpine_lady_fern
bamboo_fern surprising admirable boston_fern floating-moss oleander_fern adder's_tongue alpine_lady_fern
lepidodendraceae joyful interesting rhinolophidae gelechiidae xylariaceae comatulidae phalaropidae
honey_plant surprising admirable pipal composite garden_pea banana_passion_fruit granadilla
stapelia surprising admirable pipal composite red_ginger rock_cress miterwort
tree_of_knowledge surprising admirable pipal composite fever_tree california_nutmeg manila_tamarind
white_elephant joyful interesting social_welfare pool regular_payment gift treasure
tight_money interesting joyful affluence condition drought innocence venereal_disease
tax_income joyful interesting pool speculation social_welfare regular_payment gift
primogeniture joyful interesting social_welfare regular_payment gift acquisition purchase
jackpot joyful interesting social_welfare gift acquisition purchase bargain
depreciation_allowance joyful interesting regular_payment social_welfare gift acquisition purchase
lobbying_expense joyful interesting depreciation promotional_expense exemption regular_payment social_welfare
promotional_expense joyful interesting depreciation lobbying_expense exemption regular_payment social_welfare
overpayment joyful interesting regular_payment social_welfare gift acquisition purchase
conscience_money joyful interesting regular_payment social_welfare gift acquisition purchase
honorarium joyful interesting regular_payment social_welfare gift acquisition purchase
meed joyful interesting regular_payment social_welfare gift acquisition purchase
fee_simple joyful interesting fee pool speculation tax_lien social_welfare
rake-off joyful interesting pool speculation social_welfare regular_payment gift
rack_rent joyful interesting regular_payment social_welfare gift acquisition purchase
library_fine joyful interesting regular_payment social_welfare gift acquisition purchase
replacement_cost joyful interesting regular_payment social_welfare gift acquisition purchase
reproduction_cost joyful interesting regular_payment social_welfare gift acquisition purchase
highway_robbery joyful interesting regular_payment social_welfare gift acquisition purchase
support_level joyful interesting regular_payment social_welfare gift acquisition purchase
overcharge joyful interesting regular_payment social_welfare gift acquisition purchase
tax_advantage joyful interesting profit advantage handicap edge lead
simple_interest joyful interesting regular_payment social_welfare gift acquisition purchase
usury joyful interesting regular_payment social_welfare gift acquisition purchase
depreciation joyful interesting promotional_expense lobbying_expense exemption sacrifice regular_payment
land_resources joyful interesting natural_resource mineral_resources pool speculation social_welfare
mineral_resources joyful interesting natural_resource land_resources pool speculation social_welfare
capital_stock joyful interesting invaluableness value gold standard significance
growth_stock joyful interesting hot_stock pool speculation social_welfare regular_payment
hot_stock joyful interesting growth_stock pool speculation social_welfare regular_payment
savings_bond joyful interesting proprietorship_certificate partnership_certificate pardon derivative_instrument statement
fire_insurance joyful interesting pool speculation social_welfare regular_payment gift
wherewithal joyful interesting pool speculation social_welfare regular_payment gift
passive_trust joyful interesting testamentary_trust discretionary_trust social_welfare pool regular_payment
discretionary_trust joyful interesting testamentary_trust passive_trust social_welfare pool regular_payment
testamentary_trust joyful interesting passive_trust discretionary_trust social_welfare pool regular_payment
trust_fund joyful interesting bawbee nickel eurocurrency fiat_money new_penny
dormant_account joyful interesting friendship acquaintance prosperity embarrassment rejection
seed_corn joyful interesting pool speculation social_welfare regular_payment gift
eurocurrency joyful interesting bawbee nickel fiat_money new_penny ninepence
bawbee joyful interesting new_penny ninepence eightpence nickel eurocurrency
eightpence joyful interesting bawbee new_penny ninepence nickel eurocurrency
ninepence joyful interesting bawbee new_penny eightpence nickel eurocurrency
new_penny joyful interesting bawbee ninepence eightpence nickel eurocurrency
fiat_money joyful interesting nickel bawbee eurocurrency new_penny ninepence
tax_lien joyful interesting pool speculation fee fee_simple social_welfare
analytical_review joyful interesting review financial_audit savings_bond applause wind
payroll joyful interesting pool speculation social_welfare regular_payment gift
mess_of_pottage joyful interesting large_integer tet religious_festival work_time then
escrow_funds joyful interesting pool speculation social_welfare regular_payment gift
bermuda_plan joyful interesting gregorian_calendar distribution poisson_distribution iron_trap study
partnership_certificate joyful interesting proprietorship_certificate savings_bond pardon derivative_instrument statement
proprietorship_certificate joyful interesting partnership_certificate savings_bond pardon derivative_instrument statement
bacteriostasis surprising admirable foreplay perversion reaction pleasure feel
calving surprising admirable foreplay perversion reaction pleasure feel
deamination surprising admirable phenomenon foreplay perversion reaction lode
heterometabolism surprising admirable metamorphosis holometabolism foreplay perversion reaction
holometabolism surprising admirable heterometabolism metamorphosis foreplay perversion reaction
lysis surprising admirable foreplay perversion reaction pleasure feel
mineral_extraction surprising admirable phenomenon foreplay perversion reaction lode
pathogenesis surprising admirable zymosis foreplay perversion reaction pleasure
premature_ejaculation surprising admirable foreplay perversion reaction pleasure feel
pyrochemical_process surprising admirable phenomenon foreplay perversion reaction lode
quickening surprising admirable foreplay perversion reaction pleasure feel
sinking_spell surprising admirable slump slippage phenomenon foreplay perversion
slippage surprising admirable sinking_spell slump phenomenon foreplay perversion
ultracentrifugation surprising admirable phenomenon foreplay perversion reaction lode
marginal_utility joyful interesting trust_fund bawbee nickel eurocurrency fiat_money
acid_value joyful interesting large_integer yemeni_fils tet religious_festival work_time
yemeni_fils interesting joyful large_integer work_time then religious_festival beginning
complex_conjugate joyful interesting large_integer decimal_fraction yemeni_fils tet religious_festival
denominator joyful interesting large_integer yemeni_fils tet religious_festival work_time
decimal_fraction joyful interesting large_integer complex_conjugate yemeni_fils tet religious_festival
shred interesting joyful pledge libation cup large_integer yemeni_fils
grass_roots joyful interesting social_welfare polarity true pool linen
germaneness joyful interesting applicability relatedness communication social_welfare polarity
inapplicability joyful interesting social_welfare polarity true pool linen
hypernymy joyful interesting homonymy social_welfare polarity true pool
homonymy joyful interesting hypernymy social_welfare polarity true pool
steprelationship joyful interesting social_welfare polarity true pool linen
hospital_occupancy joyful interesting borderline_intelligence odds peculiar_velocity angular_velocity nyquist_rate
borderline_intelligence joyful interesting hospital_occupancy odds peculiar_velocity angular_velocity nyquist_rate
medical_relation joyful interesting nurse-patient_relation doctor-patient_relation partner_relation bank-depositor_relation academic_relation
doctor-patient_relation joyful interesting nurse-patient_relation medical_relation partner_relation bank-depositor_relation academic_relation
nurse-patient_relation joyful interesting doctor-patient_relation medical_relation partner_relation bank-depositor_relation academic_relation
bank-depositor_relation joyful interesting nurse-patient_relation doctor-patient_relation medical_relation partner_relation academic_relation
partner_relation joyful interesting nurse-patient_relation doctor-patient_relation medical_relation bank-depositor_relation academic_relation
academic_relation joyful interesting nurse-patient_relation doctor-patient_relation medical_relation partner_relation bank-depositor_relation
sharing joyful interesting social_welfare polarity true pool linen
gradable_opposition joyful interesting polarity antipode complementarity antithesis social_welfare
polarity interesting joyful beverage regular_payment acquisition waste speculation
s-shape joyful interesting plane_figure round_shape distorted_shape bell square
funnel joyful interesting cone round_shape plane_figure distorted_shape spheroid
spherical_triangle joyful interesting plane_figure acute_triangle wedge round_shape distorted_shape
spheroid joyful interesting round_shape plane_figure distorted_shape funnel cone
notch joyful interesting plane_figure round_shape distorted_shape line_of_heart dome
conditionality joyful interesting prosperity embarrassment rejection condition anger
niche joyful interesting standing subordinateness repute esteem high_status
anaclisis joyful interesting affair sexual_relationship love_affair intrigue prosperity
hornet's_nest interesting joyful corner condition drought innocence venereal_disease
center_stage joyful interesting high_status eminence standing subordinateness repute
triple_crown joyful interesting high_status eminence standing subordinateness repute
left-handedness joyful interesting standing subordinateness repute esteem high_status
thereness joyful interesting day opportunity say bazaar room
virginity interesting joyful condition drought innocence venereal_disease disease
comity_of_nations joyful interesting unanimity agreement mollification prosperity embarrassment
mollification joyful interesting unanimity comity_of_nations agreement prosperity embarrassment
unanimity joyful interesting agreement comity_of_nations mollification prosperity embarrassment
rowdiness joyful interesting nihilism roller_coaster prosperity embarrassment rejection
quality_of_life joyful interesting gratification anger worry emotion worship
criminalism interesting joyful condition drought innocence venereal_disease disease
polarization interesting joyful condition drought innocence venereal_disease disease
commission joyful interesting running prosperity embarrassment rejection condition
running interesting joyful state disease subordinateness pathology holy_order
electrolyte_balance joyful interesting rejection home disfavor acceptance milieu
loginess joyful interesting state_of_mind prosperity embarrassment rejection condition
fever_pitch interesting joyful excitement emotional_arousal arousal horniness sexual_arousal
sex_drive interesting joyful thirst starvation condition venereal_disease disease
qi interesting joyful good_health condition disease state pathology
abocclusion interesting joyful generalized_anxiety_disorder condition venereal_disease disease infectious_disease
achylia interesting joyful generalized_anxiety_disorder condition venereal_disease disease infectious_disease
acute_brain_disorder interesting joyful generalized_anxiety_disorder condition venereal_disease disease infectious_disease
attention_deficit_disorder interesting joyful information sign confirmation grief joy
cat_scratch_disease interesting joyful venereal_disease disease infectious_disease plant_disease contagious_disease
enteropathy interesting joyful venereal_disease disease infectious_disease plant_disease contagious_disease
idiopathic_disease interesting joyful generalized_anxiety_disorder condition venereal_disease disease infectious_disease
paget's_disease joyful interesting acute_hemorrhagic_encephalitis pancarditis panencephalitis attention_deficit_disorder confirmation
periodontal_disease interesting joyful venereal_disease disease infectious_disease plant_disease contagious_disease
grand_mal joyful interesting seizure rise improvement emanation victory
metabolic_disorder interesting joyful gaucher's_disease alkaptonuria generalized_anxiety_disorder condition venereal_disease
alkaptonuria interesting joyful metabolic_disorder gaucher's_disease generalized_anxiety_disorder condition venereal_disease
erethism interesting joyful ablepharia tetartanopia tetralogy_of_fallot fetal_distress monochromacy
fetal_distress interesting joyful ablepharia tetartanopia tetralogy_of_fallot monochromacy aberrance
aniseikonia interesting joyful infirmity tetartanopia hyperacusis cachexia keratectasia
wernicke's_aphasia interesting joyful generalized_anxiety_disorder condition venereal_disease disease infectious_disease
keratectasia interesting joyful hyperopia keratoconus infirmity tetartanopia hyperacusis
keratoconus interesting joyful keratectasia hyperopia infirmity tetartanopia hyperacusis
secondary_hypertension interesting joyful high_blood_pressure heart_disease abdominal_aortic_aneurysm essential_hypertension gallop_rhythm
abdominal_aortic_aneurysm interesting joyful secondary_hypertension high_blood_pressure heart_disease essential_hypertension gallop_rhythm
gallop_rhythm interesting joyful secondary_hypertension high_blood_pressure heart_disease abdominal_aortic_aneurysm essential_hypertension
nephrolithiasis interesting joyful pathology venereal_disease disease infectious_disease plant_disease
